I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,Label
0.0,0.09369438087973556,0.0,0.0,0.004324207187640056,0.030832255282449334,0.007840772014475271,0.007312614259597806,0.04559162675181834,0.0,0.08108108108108109,0.0,0.0,0,58,21,819,1,4,602,17,1,33,911,680,355,2,808,245,4,249,0,0,1094,0,3,163,0,0,0
0.0,0.0003813882532418001,0.002128414331323164,0.04597701149425287,0.009018779273355891,0.06576110392410522,0.0006031363088057901,0.06398537477148081,0.011530956182366508,0.0,0.02702702702702703,0.0,0.025974025974025976,0,215,634,872,1,4,393,17,1,290,920,761,426,2,479,217,7,89,0,0,1062,0,0,531,0,0,0
0.0,0.0005085176709890668,0.0008277166844034528,0.08045977011494253,0.0,0.0,0.0,0.012797074954296161,0.0031931878658861094,0.0,0.0,0.0,0.00909090909090909,33,51,962,218,6,3,633,2,0,194,872,368,345,13,535,1146,2,28,0,0,963,0,0,543,0,0,1
0.0,0.0003813882532418001,0.00011824524062906468,0.0,0.01703875533753934,0.01897369555843036,0.0006031363088057901,0.0,0.0023061912364733014,0.0,0.02702702702702703,0.0,0.0,0,37,222,687,1,0,188,2,1,894,243,881,624,13,515,618,7,285,23,2,905,0,0,672,4,511,0
0.010526315789473684,0.016018306636155607,0.0,0.022988505747126436,3.940052107189118e-05,0.011858559724018974,0.0006031363088057901,0.003656307129798903,0.0003547986517651233,0.25,0.02702702702702703,0.0,0.0025974025974025974,33,42,799,400,1,4,385,2,1,194,636,707,113,13,184,857,7,484,0,0,341,0,0,437,0,0,0
0.0,0.0001271294177472667,0.0,0.0,0.00988756076299109,0.004096593359206555,0.0012062726176115801,0.0,0.016852935958843355,0.0,0.02702702702702703,0.0,0.0,0,237,184,1034,9,6,685,2,1,897,166,895,461,2,778,511,8,160,0,0,316,0,0,520,0,0,0
0.06315789473684211,0.44164759725400454,0.000354735721887194,0.0,0.001318932442881557,0.02069857697283312,0.05006031363088058,0.06581352833638025,0.07982969664715274,0.0,0.4594594594594595,0.0,0.0,33,51,977,265,1,4,458,1,1,166,514,865,809,14,88,371,1,156,0,0,103,0,2,537,0,0,0
0.0,0.0001271294177472667,0.0,0.0,0.009830430007436849,0.04161276412246658,0.0012062726176115801,0.0,0.003547986517651233,0.0,0.05405405405405406,0.0,0.0,33,51,0,0,1,4,403,1,1,162,33,0,781,2,623,0,0,304,0,0,0,0,0,0,0,0,0
0.0,0.0003813882532418001,0.00011824524062906468,0.04597701149425287,0.005736715868067356,0.0008624407072013799,0.0006031363088057901,0.007312614259597806,0.0007095973035302466,0.0,0.02702702702702703,0.0,0.005194805194805195,0,152,269,1015,1,0,107,2,1,115,574,897,168,13,56,636,7,260,0,0,804,0,1,547,0,0,1
0.0,0.0001271294177472667,0.0,0.0,0.002379791472742227,0.0034497628288055198,0.040410132689987936,0.003656307129798903,0.010111761575306013,0.0,0.1891891891891892,0.0,0.0,66,51,163,436,11,4,873,17,1,295,554,718,550,2,270,1128,8,487,0,0,1154,0,0,547,0,0,1
0.0,0.004068141367912535,0.000709471443774388,0.06896551724137931,0.011458656540732751,0.0,0.0,0.016453382084095063,0.0,0.0,0.0,0.0,0.007792207792207792,27,52,772,570,11,4,378,19,1,219,275,425,755,13,23,662,8,533,23,3,670,0,0,655,1,436,0
0.0,0.09242308670226289,0.0,0.011494252873563218,0.001248011504952153,0.007761966364812419,0.0006031363088057901,0.021937842778793418,0.006386375731772219,0.0,0.02702702702702703,0.0,0.0012987012987012987,0,30,1185,975,11,2,1129,8,1,194,528,126,308,0,576,433,7,493,125,2,379,0,8,4,24,413,0
0.0,0.0003813882532418001,0.0,0.04597701149425287,0.00498909098072822,0.007761966364812419,0.0030156815440289505,0.010968921389396709,0.012063154160014192,0.0,0.05405405405405406,0.0,0.006493506493506494,52,51,34,71,11,3,466,5,1,764,824,690,771,3,635,874,8,265,0,0,416,0,0,498,0,0,0
0.0,0.03902873124841088,0.00011824524062906468,0.011494252873563218,0.0019444157148978296,0.028460543337645538,0.00542822677925211,0.05301645338208409,0.024303707645910947,0.0,0.10810810810810811,0.0,0.0012987012987012987,0,39,1214,88,1,4,565,17,1,358,645,896,455,2,203,204,8,210,65,3,764,0,2,197,4,448,0
0.0,0.0001271294177472667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,51,1176,695,11,5,633,17,0,194,872,267,345,13,782,541,2,506,0,0,736,0,0,120,0,0,1
0.0,0.0062293414696160685,0.00011824524062906468,0.011494252873563218,0.009985077052644021,0.01638637343682622,0.0048250904704463205,0.005484460694698354,0.013659748092957247,0.0,0.02702702702702703,0.0,0.0012987012987012987,0,12,882,556,1,4,1102,2,1,8,448,1052,120,9,684,912,0,208,163,1,472,0,0,67,27,405,0
0.06315789473684211,0.0002542588354945334,0.0027196405344684874,0.0,4.925065133986397e-06,0.0,0.006634499396863691,0.0,0.0,0.25,0.05405405405405406,0.0,0.0,0,30,122,856,1,0,667,2,1,194,54,967,180,3,786,6,8,493,154,2,977,0,2,329,24,50,1
0.0,0.002161200101703534,0.006266997753340428,0.034482758620689655,0.0035273316489610575,0.010564898663216905,0.0006031363088057901,0.025594149908592323,0.020755721128259713,0.0,0.02702702702702703,0.0,0.016883116883116882,0,53,1210,859,1,4,80,2,1,194,635,677,720,3,416,897,8,468,23,1,150,0,1,47,2,160,0
0.0,0.0019069412662090005,0.00011824524062906468,0.05747126436781609,0.0015326802696965668,0.01681759379042691,0.00542822677925211,0.03656307129798903,0.004612382472946603,0.0,0.02702702702702703,0.0,0.01948051948051948,56,12,23,914,1,4,259,2,1,212,584,504,133,2,185,829,8,188,9,2,52,0,1,67,27,25,0
0.021052631578947368,0.0006356470887363335,0.001418942887548776,0.12643678160919541,1.970026053594559e-05,0.0017248814144027599,0.0012062726176115801,0.02010968921389397,0.001951392584708178,0.25,0.02702702702702703,0.0,0.006493506493506494,43,63,244,262,1,0,417,2,1,194,507,150,700,2,739,410,0,347,23,2,922,0,1,67,27,91,0
0.0,0.004068141367912535,0.00011824524062906468,0.011494252873563218,0.014166457351398473,0.00646830530401035,0.0012062726176115801,0.003656307129798903,0.0026609898882384245,0.0,0.02702702702702703,0.0,0.0012987012987012987,33,11,634,872,1,5,816,11,1,186,61,761,186,13,80,217,3,309,23,3,1062,0,1,531,4,538,0
0.0,0.0002542588354945334,0.0011824524062906468,0.0,0.039749215683377415,0.0,0.0,0.03290676416819013,0.0,0.0,0.0,0.0,0.0,18,77,743,300,1,6,60,2,1,811,269,307,420,2,723,215,8,263,17,2,933,3,2,175,1,150,1
0.0,0.005593694380879735,0.00023649048125812936,0.034482758620689655,0.004256241288791044,0.05541181543768866,0.0006031363088057901,0.007312614259597806,0.00975696292354089,0.0,0.02702702702702703,0.0,0.003896103896103896,53,42,343,751,1,6,720,15,1,244,465,365,216,2,85,480,8,240,0,0,1163,0,0,437,0,0,0
0.2736842105263158,0.9999999999999999,0.0,0.0,4.925065133986397e-06,0.0,0.9999999999999999,0.0,0.07823310271420969,0.25,1.0,0.0,0.0,75,62,0,0,9,4,310,2,1,277,419,0,282,3,70,0,6,283,0,0,0,0,0,0,0,0,0
0.0,0.0003813882532418001,0.00011824524062906468,0.0,0.0031185512428401865,0.02738249245364381,0.006634499396863691,0.014625228519195612,0.008337768316480398,0.0,0.05405405405405406,0.0,0.0,0,139,1028,494,1,4,46,27,1,194,604,204,368,2,147,745,8,345,23,3,264,0,5,661,4,245,0
0.1368421052631579,0.0002542588354945334,0.004020338181388199,0.08045977011494253,0.00013593179769802455,0.0036653730056058647,0.04161640530759952,0.05850091407678245,0.03157708000709597,0.5,0.2702702702702703,0.0,0.00909090909090909,43,101,567,593,1,4,650,2,1,750,759,763,670,2,762,764,8,179,23,3,608,3,0,470,8,96,1
0.0,0.0007627765064836002,0.0009459619250325174,0.08045977011494253,0.01503622385406047,0.0,0.0,0.06581352833638025,0.0,0.0,0.0,0.0,0.00909090909090909,0,66,285,177,1,4,1012,2,1,849,822,490,160,13,152,817,8,88,0,0,576,0,1,547,0,0,0
0.0,0.0002542588354945334,0.00011824524062906468,0.022988505747126436,0.0003014139861999675,0.0,0.0,0.051188299817184646,0.004967181124711726,0.0,0.0,0.0,0.0025974025974025974,1,238,380,955,1,5,897,2,1,194,594,134,486,2,682,1098,5,284,23,2,845,0,8,317,28,241,0
0.0,0.0002542588354945334,0.00011824524062906468,0.0,0.20627748801977908,0.0,0.0,0.003656307129798903,0.009579563597658328,0.0,0.0,0.0,0.0,0,12,958,469,9,3,1107,2,0,43,112,1014,37,3,710,244,8,188,45,2,626,0,0,503,27,51,0
0.0,0.03089244851258581,0.000354735721887194,0.11494252873563218,0.0014814595923031083,0.04139715394566624,0.024728588661037394,0.08592321755027423,0.27532375376973567,0.0,0.2702702702702703,0.0,0.012987012987012988,0,37,1264,411,1,4,464,17,1,616,316,863,355,13,515,992,3,285,115,1,748,0,7,378,27,233,0
0.0,0.004068141367912535,0.00011824524062906468,0.011494252873563218,0.029773988761001364,0.0017248814144027599,0.00180940892641737,0.010968921389396709,0.0015965939329430547,0.0,0.02702702702702703,0.0,0.0012987012987012987,1,51,756,769,1,6,919,17,0,768,279,199,262,13,356,128,8,231,0,0,366,0,1,110,0,0,1
0.010526315789473684,0.004830917874396134,0.0008277166844034528,0.27586206896551724,0.001413493693454096,0.007977576541612765,0.11700844390832327,0.07678244972577697,0.061912364733014015,0.0,0.1891891891891892,0.0,0.03116883116883117,0,217,120,955,1,5,277,17,1,194,684,34,356,3,401,1098,4,389,23,3,636,0,0,317,28,83,1
0.031578947368421054,0.0001271294177472667,0.03618304363249379,0.09195402298850575,0.0003752899632097635,0.014014661492022424,0.00180940892641737,0.07312614259597806,0.007805570338832712,0.25,0.02702702702702703,0.0,0.05714285714285714,33,120,470,137,1,4,869,2,1,217,387,1021,605,19,572,1087,0,490,173,3,1079,0,0,338,22,168,0
0.0,0.009026188660055936,0.00011824524062906468,0.022988505747126436,0.03771122373093384,0.0,0.0,0.003656307129798903,0.0033705871917686712,0.0,0.0,0.0,0.0025974025974025974,78,98,252,582,1,4,267,2,1,194,327,945,600,3,51,182,0,223,0,0,722,0,2,412,0,0,0
0.031578947368421054,0.13043478260869565,0.001064207165661582,0.06896551724137931,0.00010736641992090346,0.0017248814144027599,0.016887816646562123,0.03473491773308958,0.008515167642362959,0.25,0.10810810810810811,0.0,0.01038961038961039,33,32,1137,343,9,4,349,5,1,48,707,284,412,13,159,1023,0,373,0,0,858,3,0,387,0,0,0
0.042105263157894736,0.0003813882532418001,0.0,0.011494252873563218,7.19059509562014e-05,0.0019404915912031048,0.0024125452352231603,0.0018281535648994515,0.00017739932588256165,0.25,0.02702702702702703,0.0,0.0012987012987012987,0,152,198,1015,1,5,534,2,1,326,549,897,696,13,56,636,8,260,0,0,804,0,0,547,0,0,1
0.031578947368421054,0.0002542588354945334,0.001418942887548776,0.26436781609195403,0.00038514009347773626,0.020914187149633463,0.00723763570566948,0.08592321755027423,0.01614333865531311,0.25,0.08108108108108109,0.0,0.02987012987012987,0,152,936,1015,1,6,992,2,1,194,21,897,161,13,56,636,8,260,0,0,804,0,8,547,0,0,0
0.0,0.0003813882532418001,0.0035473572188719402,0.05747126436781609,0.003022019966214053,0.00646830530401035,0.00361881785283474,0.027422303473491772,0.007628171012950151,0.0,0.05405405405405406,0.0,0.015584415584415584,0,150,412,329,28,5,24,2,1,194,222,330,555,3,289,1054,8,251,108,2,747,0,2,261,4,26,1
0.010526315789473684,0.0002542588354945334,0.00023649048125812936,0.0,0.00035854474175420973,0.0008624407072013799,0.0006031363088057901,0.003656307129798903,0.0003547986517651233,0.25,0.02702702702702703,0.0,0.0,33,51,0,0,1,4,221,34,1,73,346,0,474,2,213,0,7,290,0,0,0,3,0,0,0,0,0
0.021052631578947368,0.0002542588354945334,0.00011824524062906468,0.034482758620689655,0.0003260393118698995,0.00215610176800345,0.04402895054282267,0.027422303473491772,0.017562533262373604,0.25,0.21621621621621623,0.08163265306122448,0.003896103896103896,26,71,817,945,1,6,505,2,1,182,377,750,693,13,237,694,6,129,0,0,1032,0,0,695,0,0,1
0.010526315789473684,0.011695906432748537,0.0,0.29885057471264365,1.773023448235103e-05,0.0066839154808106946,0.007840772014475271,0.08957952468007313,0.08444207912009934,0.25,0.13513513513513514,0.0,0.033766233766233764,33,13,907,872,1,4,790,8,1,194,548,1084,58,13,594,78,8,106,0,0,585,0,0,531,0,0,0
0.0,0.0005085176709890668,0.0016554333688069056,0.0,0.0370029993646666,0.0344976282880552,0.0006031363088057901,0.0,0.02802909348944474,0.0,0.0,0.0,0.0,33,101,814,661,1,3,176,2,1,194,41,463,699,9,259,195,0,293,23,3,970,2,0,495,27,449,0
0.0,0.0022883295194508005,0.0,0.022988505747126436,0.010237240387504124,0.0,0.0,0.04204753199268738,0.0005321979776476849,0.0,0.0,0.0,0.0025974025974025974,0,10,315,541,7,4,447,17,1,289,135,558,557,13,619,70,7,280,0,0,206,0,1,712,0,0,0
0.0,0.006992117976099669,0.0039020929407591345,0.022988505747126436,0.0038415508045093897,0.01940491591203105,0.006634499396863691,0.014625228519195612,0.03317367394003903,0.0,0.10810810810810811,0.0,0.0025974025974025974,27,131,1140,831,1,0,961,2,1,194,213,297,339,13,527,81,8,392,126,3,633,0,0,722,2,346,0
0.010526315789473684,0.0002542588354945334,0.00011824524062906468,0.0,0.0014056135892397178,0.000646830530401035,0.009650180940892641,0.02010968921389397,0.008869966294128083,0.0,0.05405405405405406,0.01020408163265306,0.0,0,32,517,168,11,4,306,2,1,48,707,1193,412,2,126,71,4,373,0,0,490,0,0,107,0,0,0
0.010526315789473684,0.0003813882532418001,0.0004729809625162587,0.1954022988505747,0.00010638140689410617,0.00474342388960759,0.0006031363088057901,0.043875685557586835,0.003902785169416356,0.25,0.02702702702702703,0.0,0.02857142857142857,0,215,634,872,11,4,1023,17,1,42,269,761,420,13,530,217,7,252,0,0,1062,0,2,531,0,0,0
0.0,0.0003813882532418001,0.0004729809625162587,0.011494252873563218,0.1111892554779037,0.3783958602846054,0.0,0.007312614259597806,0.01632073798119567,0.0,0.0,0.0,0.0012987012987012987,13,201,566,368,0,4,266,2,0,164,159,772,544,2,734,588,4,42,23,2,856,3,0,710,2,366,0
0.010526315789473684,0.0003813882532418001,0.0017736786094359701,0.011494252873563218,6.0085794634634045e-05,0.00043122035360068997,0.0006031363088057901,0.0018281535648994515,0.00017739932588256165,0.25,0.02702702702702703,0.01020408163265306,0.0012987012987012987,43,80,2,1042,1,6,295,2,1,194,347,231,378,3,507,484,4,529,23,1,306,0,1,578,13,504,0
0.0,0.0002542588354945334,0.0004729809625162587,0.022988505747126436,0.043079544726979016,0.271884432945235,0.0,0.03473491773308958,0.10040801844952989,0.0,0.0,0.0,0.016883116883116882,33,13,907,872,1,5,270,2,1,194,130,1084,491,3,63,78,7,106,0,0,585,0,0,531,0,0,0
0.0,0.002669717772692601,0.0004729809625162587,0.1954022988505747,0.020049940160458624,0.0,0.0,0.031078610603290677,0.003015788540003548,0.0,0.0,0.0,0.02207792207792208,0,42,671,414,6,6,945,2,1,153,562,695,77,2,85,713,8,240,0,0,179,0,1,437,0,0,0
0.0,0.0011441647597254002,0.0,0.0,0.13199864068202302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,42,359,978,11,5,1033,17,0,644,360,277,148,2,85,616,8,240,0,0,986,0,1,437,0,0,0
0.0,0.0002542588354945334,0.0005912262031453234,0.0,0.029806494190885675,0.0,0.0,0.02010968921389397,0.0,0.0,0.0,0.0,0.005194805194805195,0,81,1070,819,1,4,313,2,1,571,798,1078,200,2,791,622,8,317,0,0,2,0,0,163,0,0,0
0.021052631578947368,0.006356470887363335,0.0016554333688069056,0.04597701149425287,0.00012903670651044362,0.001509271237602415,0.009650180940892641,0.012797074954296161,0.0014191946070604932,0.25,0.08108108108108109,0.0510204081632653,0.00909090909090909,17,126,891,823,1,6,675,2,1,552,807,310,742,2,91,595,6,39,23,1,1067,3,2,67,27,80,0
0.0,0.0006356470887363335,0.023649048125812935,0.12643678160919541,0.0009672827923149284,0.0,0.0,0.02010968921389397,0.001951392584708178,0.0,0.0,0.0,0.014285714285714285,41,77,928,826,9,5,161,2,1,849,845,668,34,9,286,68,8,326,37,1,425,0,0,476,1,485,0
0.042105263157894736,0.0003813882532418001,0.00011824524062906468,0.022988505747126436,2.6595351723526543e-05,0.00043122035360068997,0.0024125452352231603,0.003656307129798903,0.0003547986517651233,0.25,0.02702702702702703,0.0,0.0025974025974025974,0,105,211,363,1,4,642,25,1,807,264,918,540,2,25,724,0,299,0,0,160,0,1,337,0,0,1
0.0,0.0002542588354945334,0.0035473572188719402,0.09195402298850575,0.007093078805967209,0.0,0.0,0.014625228519195612,0.0003547986517651233,0.0,0.0,0.0,0.01038961038961039,33,150,164,222,11,2,116,19,1,829,796,1208,215,13,83,61,7,251,27,2,507,3,8,341,27,532,0
0.010526315789473684,0.0003813882532418001,0.00011824524062906468,0.022988505747126436,0.0013425727555246918,0.0017248814144027599,0.004221954161640531,0.02376599634369287,0.010998758204718823,0.0,0.08108108108108109,0.0,0.003896103896103896,5,31,295,679,11,5,61,17,1,99,869,785,231,2,468,1147,8,84,23,2,199,0,0,240,1,95,0
0.0,0.002161200101703534,0.0009459619250325174,0.09195402298850575,0.001318932442881557,0.12979732643380767,0.0012062726176115801,0.08592321755027423,0.09916622316835196,0.0,0.02702702702702703,0.0,0.01038961038961039,0,66,920,177,1,5,1012,2,1,404,822,490,160,13,152,817,8,88,0,0,576,0,1,547,0,0,1
0.0,0.00851767098906687,0.001064207165661582,0.10344827586206896,0.03835049718532528,0.00905562742561449,0.0024125452352231603,0.02010968921389397,0.002483590562355863,0.0,0.0,0.0,0.011688311688311689,33,53,35,777,7,0,305,2,1,194,161,662,427,3,416,879,8,468,23,1,69,0,8,381,2,378,0
0.4105263157894737,0.0071192473938469355,0.005439281068936975,0.3563218390804598,1.0835143294770073e-05,0.0066839154808106946,0.19903498190591074,0.0712979890310786,0.06634734788007805,0.25,0.2702702702702703,0.0,0.04025974025974026,0,77,288,240,11,4,90,2,1,617,261,973,539,2,723,995,4,263,23,1,56,0,0,175,28,150,1
0.8631578947368421,0.0001271294177472667,0.0,0.0,0.0010066833133868195,0.0,0.08262967430639324,0.007312614259597806,0.0037253858435337944,0.25,0.08108108108108109,0.0,0.0,43,237,1134,386,1,4,846,11,1,239,188,810,62,13,307,94,8,352,0,0,234,0,7,520,0,0,1
0.0,0.0013984235952199337,0.004020338181388199,0.10344827586206896,0.005990849228981053,0.01078050884001725,0.00180940892641737,0.016453382084095063,0.006563775057654781,0.0,0.02702702702702703,0.0,0.011688311688311689,56,77,1147,970,9,1,1026,2,1,122,613,98,753,13,443,241,8,263,1,2,120,0,1,591,1,216,0
0.0,0.0003813882532418001,0.0016554333688069056,0.3563218390804598,0.011584738208162804,0.04225959465286762,0.045235223160434254,0.08409506398537477,0.04843001596593933,0.0,0.16216216216216217,0.0,0.04025974025974026,0,242,1070,819,24,5,1057,2,1,531,563,1078,191,2,717,622,6,31,0,0,2,0,2,163,0,0,0
0.010526315789473684,0.009026188660055936,0.0,0.0,0.00036937988504897977,0.01681759379042691,0.00723763570566948,0.08592321755027423,0.028561291467092426,0.25,0.05405405405405406,0.0,0.0,33,103,907,872,1,4,593,17,1,607,93,1084,181,13,792,78,8,242,0,0,585,0,0,531,0,0,0
0.0,0.0027968471904398677,0.00011824524062906468,0.10344827586206896,0.02568519968676586,0.16558861578266496,0.0006031363088057901,0.009140767824497258,0.06581514990243037,0.0,0.02702702702702703,0.0,0.012987012987012988,0,181,805,911,1,5,41,2,0,323,651,632,428,13,555,330,0,123,23,3,940,0,1,697,1,229,0
0.0,0.006610729722857868,0.001418942887548776,0.14942528735632182,0.010348546859532218,0.028460543337645538,0.0030156815440289505,0.014625228519195612,0.02696469753414937,0.0,0.10810810810810811,0.0,0.016883116883116882,43,203,145,4,11,3,921,2,1,569,471,20,657,13,712,1088,8,351,23,1,611,0,0,398,2,288,0
0.0,0.0003813882532418001,0.00011824524062906468,0.0,0.004633501278054402,0.03255713669685209,0.0006031363088057901,0.02010968921389397,0.025013304949441192,0.0,0.02702702702702703,0.0,0.0,0,37,668,745,1,4,577,1,1,441,316,1156,355,3,169,680,7,285,115,2,594,0,7,244,6,328,0
0.0,0.0029239766081871343,0.00011824524062906468,0.022988505747126436,4.0385534098688454e-05,0.0,0.0,0.003656307129798903,0.0003547986517651233,0.0,0.0,0.0,0.0025974025974025974,7,51,189,150,11,4,938,2,1,194,120,1203,496,13,563,50,5,451,0,0,1166,3,0,469,0,0,1
0.0,0.0003813882532418001,0.00011824524062906468,0.0,0.0015799608949828362,0.00043122035360068997,0.007840772014475271,0.003656307129798903,0.0010643959552953698,0.0,0.05405405405405406,0.0,0.0,0,213,931,998,1,0,213,2,1,561,133,1201,817,2,90,400,8,33,23,2,251,0,0,295,27,116,0
0.0,0.005339435545385201,0.000354735721887194,0.05747126436781609,0.007222115512477653,0.05282449331608452,0.00542822677925211,0.014625228519195612,0.01507894270001774,0.0,0.02702702702702703,0.0,0.01038961038961039,0,51,322,816,28,4,1155,2,1,74,372,1020,364,14,190,1149,8,514,0,0,628,3,0,633,0,0,0
0.0,0.0002542588354945334,0.0,0.0,0.07436454347108741,0.018758085381630013,0.0,0.0,0.004789781798829164,0.0,0.0,0.0,0.0,43,149,84,327,1,5,1002,2,0,48,707,1102,412,13,568,677,5,72,23,2,829,0,0,175,27,347,0
0.021052631578947368,0.0002542588354945334,0.007449450159631075,0.08045977011494253,0.00013100673256403816,0.0066839154808106946,0.011459589867310011,0.08775137111517367,0.0633315593400745,0.25,0.2702702702702703,0.0,0.04025974025974026,0,37,464,875,1,4,948,2,1,877,117,131,399,3,169,423,8,285,2,3,1018,0,0,357,28,97,0
0.0,0.001271294177472667,0.006621733475227622,0.04597701149425287,0.0030092147968656885,0.0,0.0,0.007312614259597806,0.0008869966294128083,0.0,0.0,0.0,0.005194805194805195,26,4,897,750,1,5,799,17,1,872,910,931,408,13,120,709,1,313,23,1,663,0,0,614,28,378,0
0.0,0.0002542588354945334,0.0004729809625162587,0.10344827586206896,0.0017493831355919682,0.03255713669685209,0.019300361881785282,0.012797074954296161,0.009402164271775768,0.0,0.05405405405405406,0.0,0.04025974025974026,0,102,437,500,28,4,1011,2,1,454,367,192,391,2,453,5,8,85,0,0,1052,0,10,55,0,0,1
0.0,0.0007627765064836002,0.0016554333688069056,0.1954022988505747,0.0017671133700743193,0.0709357481673135,0.0012062726176115801,0.08775137111517367,0.01632073798119567,0.0,0.02702702702702703,0.0,0.03506493506493506,33,31,614,652,1,4,273,2,1,687,844,1218,632,2,196,915,8,83,23,1,756,0,2,132,1,468,0
0.010526315789473684,0.004576659038901601,0.00023649048125812936,0.48275862068965514,0.00032308427278950763,0.00948684777921518,0.00904704463208685,0.08957952468007313,0.010289160901188575,0.25,0.24324324324324326,0.0,0.05454545454545454,0,42,865,674,1,0,150,17,1,839,274,185,330,13,184,633,8,484,0,0,514,0,0,437,0,0,0
0.0,0.010933129926264936,0.0,0.12643678160919541,0.011525637426554967,0.027813712807244505,0.007840772014475271,0.07495429616087751,0.024658506297676068,0.0,0.08108108108108109,0.0,0.015584415584415584,0,196,591,483,1,4,610,2,1,804,667,801,502,8,538,741,8,100,0,0,369,0,3,258,0,0,0
0.0,0.0016526824307144673,0.006621733475227622,0.09195402298850575,0.04246292657220392,0.0,0.0,0.0603290676416819,0.0,0.0,0.0,0.0,0.01948051948051948,7,10,705,457,1,4,388,2,1,194,146,786,608,13,619,251,1,280,0,0,1188,0,1,678,0,0,0
0.0,0.0003813882532418001,0.00023649048125812936,0.16091954022988506,0.0020773924735154625,0.009271237602414835,0.004221954161640531,0.03290676416819013,0.007628171012950151,0.0,0.02702702702702703,0.01020408163265306,0.01948051948051948,0,53,637,598,1,4,971,2,1,284,244,59,461,13,115,181,4,468,23,3,409,5,0,254,2,253,0
0.05263157894736842,0.006356470887363335,0.00011824524062906468,0.40229885057471265,0.0005624424383012466,0.014661492022423459,0.00361881785283474,0.02376599634369287,0.04913961326946958,0.25,0.05405405405405406,0.0,0.04935064935064935,0,160,1068,88,1,4,600,2,1,476,354,491,533,2,450,464,8,343,65,3,440,0,10,197,28,448,0
0.06315789473684211,0.0002542588354945334,0.0017736786094359701,0.04597701149425287,0.0,0.000646830530401035,0.00361881785283474,0.010968921389396709,0.0007095973035302466,0.25,0.02702702702702703,0.0,0.003896103896103896,0,149,583,17,9,4,349,2,1,48,707,549,412,13,568,73,8,72,69,2,1135,1,0,175,27,150,0
0.05263157894736842,0.0005085176709890668,0.0,0.0,0.00014578192796599736,0.0019404915912031048,0.022919179734620022,0.018281535648994516,0.3038850452368281,0.25,0.2702702702702703,0.0,0.0,0,120,569,263,9,5,268,17,1,384,108,1182,443,0,492,623,8,490,23,2,1117,3,0,527,18,127,1
0.0,0.13564708873633358,0.0005912262031453234,0.022988505747126436,0.0,0.0,0.0,0.009140767824497258,0.0008869966294128083,0.0,0.0,0.0,0.006493506493506494,48,51,859,768,7,5,955,1,0,194,572,904,493,2,522,539,2,81,0,0,153,0,8,524,0,0,0
0.0,0.0003813882532418001,0.0011824524062906468,0.022988505747126436,0.0008195308382953365,0.00819318671841311,0.0012062726176115801,0.009140767824497258,0.0008869966294128083,0.0,0.02702702702702703,0.0,0.0025974025974025974,0,51,330,893,1,4,571,2,1,826,145,153,802,13,386,39,1,41,0,0,734,0,0,51,0,0,0
0.031578947368421054,0.0001271294177472667,0.0,0.0,0.000656018675846988,0.0008624407072013799,0.008443908323281062,0.0,0.053397197090651057,0.25,0.16216216216216217,0.030612244897959183,0.0,0,126,493,605,7,4,675,2,1,742,807,578,742,13,250,399,6,510,23,3,319,0,1,248,27,329,1
0.0,0.0006356470887363335,0.0011824524062906468,0.05747126436781609,0.0017612032919135357,0.0034497628288055198,0.0030156815440289505,0.007312614259597806,0.01827213056590385,0.0,0.10810810810810811,0.0,0.006493506493506494,0,77,403,280,1,0,160,2,1,194,714,375,79,13,443,387,8,263,100,2,34,0,0,175,1,150,0
0.021052631578947368,0.0005085176709890668,0.00023649048125812936,0.0,0.0006353334022842453,0.0,0.0012062726176115801,0.0,0.0,0.25,0.02702702702702703,0.0,0.0,43,126,904,648,1,4,245,2,1,587,9,400,225,2,787,1107,0,510,23,3,763,0,1,108,27,284,0
0.0,0.004195270785659801,0.0,0.011494252873563218,0.007299931541594638,0.01207416990081932,0.010253317249698432,0.003656307129798903,0.005854177754124534,0.0,0.02702702702702703,0.0,0.0012987012987012987,0,125,1070,819,1,4,990,5,1,363,455,1078,447,3,317,622,8,0,0,0,2,0,1,163,0,0,1
0.0,0.012458682939232137,0.0,0.0,0.0002915638559319947,0.01983613626563174,0.051869722557297944,0.031078610603290677,0.05659038495653716,0.0,0.1891891891891892,0.0,0.014285714285714285,0,51,1006,812,1,4,34,5,1,103,891,1126,33,2,86,331,4,492,0,0,1068,0,3,560,0,0,1
0.0,0.0008899059242308669,0.0004729809625162587,0.0,0.020161246632486717,0.02652005174644243,0.0012062726176115801,0.012797074954296161,0.004612382472946603,0.0,0.02702702702702703,0.0,0.00909090909090909,0,85,425,669,1,1,68,2,1,602,899,480,251,2,72,891,0,213,0,0,1065,0,0,278,0,0,0
0.0,0.043351131451817945,0.0,0.0,0.014468856350625238,0.0,0.0,0.0,0.0028383892141209863,0.0,0.0,0.0,0.0,56,244,811,563,1,0,1041,5,1,194,877,1184,486,2,508,928,5,426,0,0,686,0,8,268,0,0,0
